slug,player,agent,map,role,timestamp_s,distance_pct,confidence,smoke
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,216.0,1.77,0.405,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,508.1,3.69,0.602,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,584.57,5.64,0.415,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,642.57,0.99,0.407,True
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,648.3,1.5,0.494,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,655.37,0.5,0.602,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,663.6,4.29,0.589,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,665.93,13.04,0.652,True
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,800.87,2.05,0.798,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,822.7,6.05,0.417,True
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1015.97,0.41,0.412,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1017.2,5.98,0.787,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1236.13,3.23,0.457,True
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1285.0,3.54,0.742,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1310.33,8.39,0.813,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1374.37,2.03,0.425,False
demon1-s-chamber-compilation-pure-skill-pure-aggression,demon1,chamber,,non-duelist,1379.17,3.61,0.614,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,12.83,0.62,0.477,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,113.23,1.51,0.408,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,169.87,27.77,0.421,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,275.93,5.77,0.401,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,396.23,12.54,0.725,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,482.83,17.45,0.789,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,536.23,2.42,0.594,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,620.93,1.35,0.648,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,622.93,2.04,0.657,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,646.93,4.77,0.425,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,665.7,7.27,0.458,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,766.93,3.93,0.465,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,905.83,3.74,0.744,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,980.7,17.95,0.466,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1094.0,2.41,0.474,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1240.3,4.42,0.51,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1254.5,2.22,0.656,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1357.67,2.15,0.562,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1373.27,0.59,0.547,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1439.13,15.22,0.582,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1518.63,4.33,0.485,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1552.57,2.18,0.558,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1583.13,2.59,0.595,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1725.17,8.42,0.714,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1726.77,7.7,0.448,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1784.9,2.3,0.603,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1786.13,12.6,0.613,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1821.5,0.62,0.408,True
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,1823.33,0.3,0.459,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,2043.57,0.29,0.46,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,2163.87,13.0,0.75,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,2261.77,9.96,0.5,False
demon1-s-chamber-is-pure-aggression-mvp-25-elims,demon1,chamber,,non-duelist,2360.17,22.53,0.512,True
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,2.73,1.62,0.464,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,81.67,1.65,0.432,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,149.47,1.86,0.442,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,167.63,7.88,0.476,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,220.67,15.9,0.457,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,221.47,6.86,0.542,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,291.37,24.41,0.608,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,292.2,3.35,0.419,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,293.0,2.03,0.431,True
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,544.73,11.61,0.472,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,552.3,13.22,0.657,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,555.07,5.86,0.563,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,638.47,0.59,0.608,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,651.8,0.45,0.446,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,830.2,4.62,0.695,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,841.23,7.78,0.422,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,842.73,2.17,0.463,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,915.33,0.72,0.407,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1096.83,1.88,0.416,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1195.6,2.2,0.712,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1260.8,0.76,0.461,True
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1262.93,11.52,0.745,True
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1263.5,2.78,0.478,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1279.93,12.95,0.467,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1422.4,13.52,0.703,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1428.13,4.17,0.79,True
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1437.3,0.86,0.552,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1506.17,1.55,0.481,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1583.93,29.42,0.516,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1743.27,0.66,0.636,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1776.93,4.86,0.505,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,1864.7,2.0,0.439,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,2001.63,2.78,0.419,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,2187.77,1.64,0.552,False
demon1-s-omen-is-a-masterclass-the-champions-mvp-shows-his-range-envy-2026,demon1,omen,,non-duelist,2191.5,0.85,0.497,False
demon1_chamber,,,,,1.57,4.1,0.499,False
demon1_chamber,,,,,81.67,1.35,0.626,False
demon1_chamber,,,,,317.94,20.92,0.653,True
demon1_chamber,,,,,321.9,0.66,0.568,True
demon1_chamber,,,,,403.84,1.54,0.699,False
demon1_chamber,,,,,656.11,9.51,0.724,False
demon1_chamber,,,,,957.75,19.77,0.568,False
demon1_chamber,,,,,1040.15,2.12,0.655,False
demon1_chamber,,,,,1044.91,4.88,0.413,False
demon1_chamber,,,,,1045.88,10.1,0.652,False
demon1_chamber,,,,,1237.28,3.52,0.694,False
demon1_chamber,,,,,1242.18,2.21,0.465,False
demon1_chamber,,,,,1364.69,13.47,0.753,False
demon1_chamber,,,,,1515.72,26.79,0.412,True
demon1_chamber,,,,,1516.39,21.55,0.753,False
demon1_chamber,,,,,1588.22,10.28,0.403,True
demon1_chamber,,,,,1889.46,3.22,0.634,True
demon1_chamber,,,,,1890.83,0.64,0.569,False
demon1_chamber,,,,,1905.09,2.01,0.412,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,0.27,0.72,0.613,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,83.07,1.78,0.637,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,327.77,7.54,0.747,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,574.0,15.5,0.403,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,574.87,15.05,0.51,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,585.87,4.46,0.403,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,779.87,0.57,0.529,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,830.37,11.81,0.687,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,832.13,1.98,0.494,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,930.87,19.71,0.464,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1039.77,6.66,0.497,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1053.47,1.51,0.531,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1235.4,1.53,0.595,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1236.97,4.32,0.688,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1347.83,5.61,0.707,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1348.9,48.77,0.508,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1442.87,7.47,0.521,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1524.03,5.28,0.403,False
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1576.8,2.82,0.442,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1659.07,8.44,0.455,True
derrek-proves-why-he-s-a-top-5-sova-in-na-mvp-gameplay,derrek,sova,,non-duelist,1782.93,6.15,0.698,True
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,34.7,4.21,0.649,True
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,152.07,2.43,0.704,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,243.97,18.46,0.501,True
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,293.1,0.41,0.513,True
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,354.9,1.22,0.533,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,522.53,0.49,0.413,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,583.13,4.24,0.461,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,662.13,0.38,0.527,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,827.43,2.73,0.595,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,828.7,1.61,0.46,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,890.5,25.28,0.457,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,921.5,1.73,0.441,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,934.03,0.43,0.538,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,937.7,16.15,0.546,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,942.97,0.8,0.499,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1168.33,15.5,0.496,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1177.5,2.08,0.536,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1389.9,0.68,0.614,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1655.83,2.33,0.549,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1793.3,15.87,0.564,False
derrek-s-fade-is-a-masterclass-mvp-performance-valorant-2026,derrek,fade,,non-duelist,1795.37,3.77,0.41,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,17.63,13.61,0.764,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,33.07,0.51,0.444,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,95.97,1.84,0.518,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,112.83,9.73,0.66,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,130.33,1.31,0.405,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,207.9,1.24,0.418,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,273.33,5.2,0.496,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,275.1,3.39,0.415,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,280.5,2.86,0.516,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,286.6,0.59,0.521,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,287.93,0.29,0.418,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,422.93,3.86,0.535,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,424.0,2.18,0.438,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,504.9,7.25,0.528,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,572.2,0.39,0.536,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,573.43,5.61,0.403,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,586.1,7.56,0.534,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,590.13,2.26,0.415,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,645.27,0.28,0.412,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,648.37,1.82,0.407,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,669.07,6.27,0.665,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,737.0,2.15,0.412,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,746.87,3.21,0.496,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,811.17,4.79,0.684,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,822.6,2.08,0.442,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,882.3,1.87,0.638,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,883.73,1.02,0.58,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,990.67,2.38,0.546,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,993.23,0.74,0.549,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,999.2,18.14,0.569,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1059.23,3.11,0.419,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1128.23,0.68,0.463,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1129.47,0.65,0.413,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1276.17,5.58,0.564,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1382.33,21.96,0.413,False
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1581.73,1.64,0.614,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1583.33,15.04,0.62,True
duelist-carry-c9-oxy-reyna-valorant-pro-gameplay-mvp,oxy,reyna,,duelist,1591.47,3.41,0.441,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,22.13,12.19,0.603,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,24.93,21.45,0.785,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,48.8,0.39,0.731,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,90.7,7.23,0.499,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,91.87,2.59,0.637,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,94.03,1.47,0.535,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,160.33,0.52,0.412,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,162.93,15.73,0.575,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,174.07,13.48,0.791,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,255.1,2.71,0.473,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,264.87,0.84,0.469,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,495.6,28.0,0.557,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,553.13,3.79,0.493,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,568.4,7.29,0.462,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,697.1,1.23,0.488,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,844.63,0.34,0.593,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,908.63,3.2,0.415,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,921.93,1.79,0.481,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,934.37,0.27,0.504,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1010.23,4.49,0.785,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1011.03,3.41,0.583,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1055.67,14.67,0.612,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1431.63,2.31,0.406,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1457.2,41.41,0.458,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1483.17,22.82,0.55,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1484.1,1.81,0.552,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1567.73,0.72,0.526,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1637.97,24.41,0.44,True
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1759.8,2.3,0.636,False
eggsterr-proves-why-he-s-the-best-yoru-in-the-world-30-kills-mvp,eggsterr,yoru,,duelist,1858.63,3.58,0.458,False
